site_id,reading_date,PM_25,location,address,point,lat,lon
GN3,09/04/2021 00:00,5.9,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,10/04/2021 00:00,5.6,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,11/04/2021 00:00,5.1,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,12/04/2021 00:00,9.2,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,13/04/2021 00:00,13.4,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,14/04/2021 00:00,11.2,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,15/04/2021 00:00,5.6,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,16/04/2021 00:00,9.3,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,17/04/2021 00:00,8.2,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,18/04/2021 00:00,8.0,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,19/04/2021 00:00,20.3,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,20/04/2021 00:00,38.9,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,21/04/2021 00:00,29.3,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,22/04/2021 00:00,8.4,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,23/04/2021 00:00,10.1,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,24/04/2021 00:00,12.1,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,25/04/2021 00:00,6.7,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,26/04/2021 00:00,5.6,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,27/04/2021 00:00,16.1,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,28/04/2021 00:00,16.7,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,29/04/2021 00:00,6.2,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,30/04/2021 00:00,9.4,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,01/05/2021 00:00,11.5,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,02/05/2021 00:00,13.8,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,03/05/2021 00:00,5.6,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,04/05/2021 00:00,2.8,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,05/05/2021 00:00,3.7,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,06/05/2021 00:00,4.8,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,07/05/2021 00:00,5.0,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,08/05/2021 00:00,5.5,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,09/05/2021 00:00,5.6,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,10/05/2021 00:00,4.4,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,11/05/2021 00:00,4.9,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,12/05/2021 00:00,5.5,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,13/05/2021 00:00,9.1,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,14/05/2021 00:00,9.1,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,15/05/2021 00:00,7.1,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,16/05/2021 00:00,4.6,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,17/05/2021 00:00,6.4,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,18/05/2021 00:00,5.1,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,19/05/2021 00:00,4.4,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,20/05/2021 00:00,5.4,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,21/05/2021 00:00,6.1,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,22/05/2021 00:00,4.1,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,23/05/2021 00:00,3.1,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,24/05/2021 00:00,3.1,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,25/05/2021 00:00,4.3,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,26/05/2021 00:00,6.3,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,27/05/2021 00:00,10.1,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,28/05/2021 00:00,13.2,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,29/05/2021 00:00,13.9,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,30/05/2021 00:00,12.0,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,31/05/2021 00:00,16.5,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,01/06/2021 00:00,15.7,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,02/06/2021 00:00,17.9,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,03/06/2021 00:00,12.0,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,04/06/2021 00:00,6.9,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,05/06/2021 00:00,9.5,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,06/06/2021 00:00,7.6,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,07/06/2021 00:00,6.6,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,08/06/2021 00:00,7.1,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,09/06/2021 00:00,5.8,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,10/06/2021 00:00,5.7,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,11/06/2021 00:00,9.347216035634744,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,12/06/2021 00:00,9.347216035634744,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,13/06/2021 00:00,9.347216035634744,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,14/06/2021 00:00,9.347216035634744,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,15/06/2021 00:00,9.347216035634744,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,16/06/2021 00:00,9.347216035634744,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,17/06/2021 00:00,9.347216035634744,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,18/06/2021 00:00,9.347216035634744,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,19/06/2021 00:00,9.347216035634744,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,20/06/2021 00:00,9.347216035634744,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,21/06/2021 00:00,9.347216035634744,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,22/06/2021 00:00,9.347216035634744,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,23/06/2021 00:00,8.0,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,24/06/2021 00:00,14.2,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,25/06/2021 00:00,7.4,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,26/06/2021 00:00,18.3,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,27/06/2021 00:00,20.4,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,28/06/2021 00:00,9.347216035634744,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,29/06/2021 00:00,10.0,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,30/06/2021 00:00,6.8,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,01/07/2021 00:00,11.6,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,02/07/2021 00:00,13.9,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,03/07/2021 00:00,9.4,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,04/07/2021 00:00,4.8,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,05/07/2021 00:00,5.5,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,06/07/2021 00:00,4.5,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,07/07/2021 00:00,6.4,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,08/07/2021 00:00,7.6,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,09/07/2021 00:00,8.9,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,10/07/2021 00:00,9.0,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,11/07/2021 00:00,7.9,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,12/07/2021 00:00,6.9,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,13/07/2021 00:00,11.8,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,14/07/2021 00:00,7.7,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,15/07/2021 00:00,9.347216035634744,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,16/07/2021 00:00,9.347216035634744,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,17/07/2021 00:00,7.7,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,18/07/2021 00:00,11.5,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,19/07/2021 00:00,12.8,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,20/07/2021 00:00,19.9,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,21/07/2021 00:00,25.7,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,22/07/2021 00:00,24.1,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,23/07/2021 00:00,10.5,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,24/07/2021 00:00,18.8,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,25/07/2021 00:00,19.8,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,26/07/2021 00:00,17.0,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,27/07/2021 00:00,7.8,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,28/07/2021 00:00,5.8,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,29/07/2021 00:00,6.4,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,30/07/2021 00:00,5.9,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GN3,31/07/2021 00:00,6.0,Plumstead High Street,"Plumstead High Street,London, United Kingdom","(51.4870054, 0.09457249999999999)",51.4870054,0.09457249999999999
GR9,01/03/2020 00:00,2.3,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,02/03/2020 00:00,2.7,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,03/03/2020 00:00,4.8,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,04/03/2020 00:00,7.6,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,05/03/2020 00:00,7.4,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,06/03/2020 00:00,9.3,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,07/03/2020 00:00,10.8,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,08/03/2020 00:00,3.4,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,09/03/2020 00:00,2.9,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,10/03/2020 00:00,8.081489841986459,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,11/03/2020 00:00,8.081489841986459,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,12/03/2020 00:00,8.081489841986459,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,13/03/2020 00:00,8.081489841986459,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,14/03/2020 00:00,8.081489841986459,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,15/03/2020 00:00,8.081489841986459,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,16/03/2020 00:00,8.081489841986459,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,17/03/2020 00:00,6.7,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,18/03/2020 00:00,6.8,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,19/03/2020 00:00,10.9,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,20/03/2020 00:00,5.0,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,21/03/2020 00:00,5.8,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,22/03/2020 00:00,8.9,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,23/03/2020 00:00,13.2,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,24/03/2020 00:00,12.9,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,25/03/2020 00:00,8.081489841986459,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,26/03/2020 00:00,24.8,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,27/03/2020 00:00,23.4,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,28/03/2020 00:00,11.3,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,29/03/2020 00:00,2.9,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,30/03/2020 00:00,3.9,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,31/03/2020 00:00,6.8,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,01/04/2020 00:00,8.081489841986459,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,02/04/2020 00:00,4.4,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,03/04/2020 00:00,7.8,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,04/04/2020 00:00,9.9,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,05/04/2020 00:00,8.9,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,06/04/2020 00:00,7.0,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,07/04/2020 00:00,17.0,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,08/04/2020 00:00,39.1,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,09/04/2020 00:00,43.7,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,10/04/2020 00:00,30.7,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,11/04/2020 00:00,23.8,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,12/04/2020 00:00,17.0,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,13/04/2020 00:00,4.1,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,14/04/2020 00:00,5.2,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,15/04/2020 00:00,17.8,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,16/04/2020 00:00,36.9,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,17/04/2020 00:00,9.1,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,18/04/2020 00:00,12.4,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,19/04/2020 00:00,9.2,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,20/04/2020 00:00,8.5,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,21/04/2020 00:00,11.1,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,22/04/2020 00:00,15.9,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,23/04/2020 00:00,20.5,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,24/04/2020 00:00,25.2,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,25/04/2020 00:00,11.4,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,26/04/2020 00:00,15.3,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,27/04/2020 00:00,8.081489841986459,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,28/04/2020 00:00,8.081489841986459,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,29/04/2020 00:00,8.081489841986459,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,30/04/2020 00:00,8.081489841986459,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
GR9,01/05/2020 00:00,8.081489841986459,Westhorne Avenue,"Westhorne Avenue,London, United Kingdom","(51.4514286, 0.0329256)",51.4514286,0.0329256
